Symbol,Date,Open,High,Low,Close,Volume,MACD,MACD_Signal,MACD_Hist,AO,AC
LTCUSDT,2025-03-15,91.32,94.25,90.96,92.47,492267.19,-8.04476014856455,-6.255632805744482,-1.7891273428200671,-23.909588235294052,-1.9342352941176593
LTCUSDT,2025-03-16,92.47,92.69,88.34,90.22,492339.072,-8.019144729656148,-6.608335190526815,-1.4108095391293327,-23.075529411764634,0.11102352941177074
LTCUSDT,2025-03-17,90.22,95.0,90.21,92.3,849604.706,-7.741763478606472,-6.835020848142746,-0.906742630463726,-22.124294117646983,1.765770588235295
LTCUSDT,2025-03-18,92.3,92.33,87.1,90.03,682016.186,-7.617299381874034,-6.991476554889004,-0.6258228269850301,-20.792823529411706,2.1870176470588305
LTCUSDT,2025-03-19,90.03,94.25,89.31,94.09,743820.121,-7.109103301734663,-7.015001904258136,-0.09410139747652746,-19.280352941176417,2.389082352941184
LTCUSDT,2025-03-20,94.09,94.57,90.07,93.29,609070.67,-6.693746221263837,-6.950750767659276,0.25700454639543935,-18.186352941176423,2.2447235294117647
LTCUSDT,2025-03-21,93.29,93.94,90.82,90.84,444858.363,-6.487483594441798,-6.85809733301578,0.37061373857398205,-16.797058823529355,2.4822588235294134
LTCUSDT,2025-03-22,90.83,92.22,90.38,91.37,277045.178,-6.209671182037738,-6.7284121028201715,0.5187409207824336,-15.973058823529342,2.2717529411764694
LTCUSDT,2025-03-23,91.37,93.0,90.63,91.48,274595.283,-5.912471472239247,-6.565223976703987,0.6527525044647398,-14.776294117646998,2.445023529411774
LTCUSDT,2025-03-24,91.48,95.6,90.81,93.77,688313.607,-5.429566041801806,-6.338092389723551,0.9085263479217449,-13.782058823529368,2.4598470588235273
LTCUSDT,2025-03-25,93.77,94.77,91.9,94.36,508199.648,-4.942280407791827,-6.058929993337206,1.116649585545379,-12.376294117647006,2.603288235294116
LTCUSDT,2025-03-26,94.36,96.52,90.9,92.42,574644.204,-4.658939464817706,-5.7789318876333065,1.1199924228156002,-10.930882352941126,2.6960705882353047
LTCUSDT,2025-03-27,92.42,95.02,92.17,92.79,427380.711,-4.354339700780244,-5.494013450262694,1.1396737494824496,-9.60835294117642,2.8911176470588202
LTCUSDT,2025-03-28,92.79,93.43,85.71,87.35,632463.916,-4.500031171112369,-5.295216994432629,0.79518582332026,-9.300529411764643,2.3303176470588234
LTCUSDT,2025-03-29,87.36,88.04,84.16,85.46,470787.935,-4.7136637342374,-5.178906342393583,0.4652426081561831,-9.656941176470525,1.1643941176470456
LTCUSDT,2025-03-30,85.46,86.81,84.68,86.1,249994.782,-4.776268577321261,-5.098378789379119,0.32211021205785784,-10.465705882352879,0.09878823529410852
LTCUSDT,2025-03-31,86.11,86.27,80.8,82.97,611862.092,-5.020574154354804,-5.082817862374256,0.06224370801945156,-11.42688235294112,-1.1886470588235536
LTCUSDT,2025-04-01,82.98,85.9,82.86,84.48,426671.272,-5.03431129699527,-5.073116549298459,0.038805252303188986,-11.906529411764666,-1.554447058823559
LTCUSDT,2025-04-02,84.48,88.56,80.95,81.54,785400.088,-5.222232861206521,-5.102939811680072,-0.11929304952644948,-11.735588235294045,-0.8085647058823575
LTCUSDT,2025-04-03,81.53,84.8,80.12,83.45,547848.854,-5.157587558395306,-5.113869361023118,-0.04371819737218807,-10.826117647058751,-0.033370588235291265
LTCUSDT,2025-04-04,83.45,85.12,81.61,84.41,441032.045,-4.971582405954678,-5.08541197000943,0.1138295640547522,-9.990588235294041,0.8625411764705948
LTCUSDT,2025-04-05,84.41,84.98,81.62,82.67,172009.689,-4.90799908246467,-5.049929392500478,0.14193031003580803,-8.72058823529406,1.6244705882353117
LTCUSDT,2025-04-06,82.68,83.13,68.41,70.62,906447.894,-5.76350503605552,-5.192644521211486,-0.5708605148440338,-10.33758823529405,0.7227294117647141
LTCUSDT,2025-04-07,70.63,73.04,63.08,70.99,1852618.484,-6.338576594725794,-5.421830935914348,-0.916745658811446,-11.48670588235288,-1.5225176470588249
LTCUSDT,2025-04-08,70.99,73.53,68.24,69.15,748218.582,-6.863677370382263,-5.710200222807931,-1.153477147574332,-13.30023529411757,-2.4328058823529624
LTCUSDT,2025-04-09,69.16,78.55,66.51,76.03,1126706.181,-6.64803065763013,-5.89776630977237,-0.75026434785776,-14.171529411764652,-2.7426294117647245
LTCUSDT,2025-04-10,76.03,76.12,71.07,73.81,575481.582,-6.580409664361312,-6.0342949806901585,-0.5461146836711537,-15.064117647058765,-2.5719764705882433
LTCUSDT,2025-04-11,73.81,77.55,73.73,76.19,453547.13,-6.262582280297565,-6.07995244061164,-0.18262983968592472,-13.18099999999994,-0.7084058823529524
LTCUSDT,2025-04-12,76.19,80.11,74.92,78.62,455460.706,-5.748357608677281,-6.013633474224768,0.26527586554748694,-11.184411764705828,1.839252941176472
LTCUSDT,2025-04-13,78.63,80.03,76.41,77.85,364958.005,-5.341391183804674,-5.87918501614075,0.5377938323360754,-9.161176470588174,3.131923529411761
LTCUSDT,2025-04-14,77.85,80.67,75.66,77.18,463176.504,-5.015119583875361,-5.706371929687672,0.6912523458123108,-8.540588235294038,3.4446470588235236
LTCUSDT,2025-04-15,77.19,78.72,74.65,75.27,312043.203,-4.854705998929319,-5.536038743536001,0.6813327446066824,-7.770941176470515,2.9227470588235285
LTCUSDT,2025-04-16,75.28,76.53,73.27,74.33,409444.494,-4.748687309881234,-5.378568456805048,0.6298811469238137,-7.738529411764631,1.770688235294113
LTCUSDT,2025-04-17,74.34,76.6,73.67,74.95,316626.917,-4.562049450258016,-5.215264655495641,0.6532152052376254,-7.991352941176402,0.8276176470588261
LTCUSDT,2025-04-18,74.94,77.08,74.59,76.0,231992.829,-4.280073355678482,-5.02822639553221,0.7481530398537277,-7.87694117647051,0.3052294117647225
LTCUSDT,2025-04-19,76.0,76.77,74.24,76.1,220023.384,-4.002398941342065,-4.823060904694181,0.8206619633521157,-7.677647058823467,-0.020888235294117763
LTCUSDT,2025-04-20,76.1,78.5,75.39,77.79,213238.873,-3.6044215632569205,-4.579333036406728,0.9749114731498079,-6.7468823529411,0.35639999999999894
LTCUSDT,2025-04-21,77.8,81.85,77.41,78.15,465451.449,-3.2228219472271746,-4.308030818570818,1.0852088713436432,-5.6334705882352125,1.268682352941184
LTCUSDT,2025-04-22,78.14,84.7,77.38,83.49,526846.511,-2.461137667463376,-3.9386521883493293,1.4775145208859533,-3.6137058823528463,2.13000588235293
LTCUSDT,2025-04-23,83.5,85.22,82.22,83.28,652354.871,-1.8530814634608248,-3.5215380433716286,1.6684565799108038,-1.8632941176469586,2.96164705882353
LTCUSDT,2025-04-24,83.27,84.62,80.77,84.29,418899.973,-1.2749966145874794,-3.0722297576147986,1.7972331430273192,-0.032647058823428665,3.323523529411764
LTCUSDT,2025-04-25,84.3,87.26,82.89,86.28,427995.291,-0.6488048200047984,-2.5875447700927987,1.9387399500880003,1.8150588235294975,3.5123352941176647
LTCUSDT,2025-04-26,86.29,88.04,85.21,87.06,277717.024,-0.08858270379325006,-2.087752356832889,1.999169653039639,3.7270588235295037,3.3819000000000186
LTCUSDT,2025-04-27,87.06,87.59,84.56,85.39,258510.68,0.21812787390859967,-1.6265763106845914,1.844704184593191,4.3535294117647965,2.972558823529411
LTCUSDT,2025-04-28,85.38,88.1,83.7,85.67,406920.589,0.478278578673212,-1.2056053328130307,1.6838839114862427,5.0871176470589035,2.236241176470591
LTCUSDT,2025-04-29,85.67,87.5,84.48,85.57,427485.79,0.6686726798001956,-0.8307497302903855,1.499422410090581,5.544588235294199,1.898664705882351
LTCUSDT,2025-04-30,85.56,86.62,81.43,83.51,429565.235,0.645891161540149,-0.5354215519242785,1.1813127134644277,5.263529411764779,1.0940235294117686
LTCUSDT,2025-05-01,83.52,91.0,83.3,88.85,475886.167,1.0466647166179968,-0.21900429821582346,1.2656690148338203,5.577411764705943,0.6691823529411662
LTCUSDT,2025-05-02,88.85,91.04,86.95,87.97,324481.946,1.278533858441179,0.08050333311557706,1.1980305253256018,6.019588235294194,0.7105882352941162
LTCUSDT,2025-05-03,87.96,87.99,85.53,86.55,183693.273,1.332351176297621,0.33087290175198586,1.0014782745456352,6.182352941176532,0.4977941176470555
LTCUSDT,2025-05-04,86.55,86.9,84.79,85.05,286786.329,1.239674132723053,0.5126331479461993,0.7270409847768536,6.017176470588296,0.24251176470588653
LTCUSDT,2025-05-05,85.05,89.51,82.19,83.25,623167.973,1.0093468292646577,0.611975884209891,0.39737094505476667,6.001352941176535,0.35587647058825667
LTCUSDT,2025-05-06,83.25,92.71,80.99,91.6,808705.083,1.4834853028597763,0.786277767939868,0.6972075349199083,6.2554705882353545,0.08541764705884702
LTCUSDT,2025-05-07,91.6,93.7,87.21,89.53,917841.917,1.6729272943903055,0.9636076732299556,0.70931962116035,6.388647058823565,0.08182941176471292
LTCUSDT,2025-05-08,89.52,95.46,89.39,94.99,911424.873,2.237841364171885,1.2184544114183415,1.0193869527535435,7.765470588235331,0.743041176470598
LTCUSDT,2025-05-09,94.98,101.55,93.83,100.52,1009111.937,3.0960749930415403,1.5939785277429812,1.5020964652985591,10.334470588235334,2.0749470588235344
LTCUSDT,2025-05-10,100.52,107.05,100.4,105.27,866022.936,4.112114730839224,2.0976057683622296,2.0145089624769943,13.719352941176496,3.7276764705882464
LTCUSDT,2025-05-11,105.26,105.96,98.08,100.12,665563.496,4.450469343292227,2.568178483348229,1.8822908599439976,14.566588235294134,4.231429411764708
LTCUSDT,2025-05-12,100.13,105.07,98.32,103.84,989909.104,4.9615965257748655,3.0468620918335563,1.9147344339413093,16.40829411764709,3.784835294117638
LTCUSDT,2025-05-13,103.84,104.96,99.42,103.41,825560.07,5.271207890674091,3.491731251601663,1.7794766390724281,17.287000000000035,3.034241176470582
LTCUSDT,2025-05-14,103.4,105.97,98.57,100.95,767279.98,5.25747083592934,3.8448791684671986,1.412591667462141,16.5747647058824,1.6502470588235099
LTCUSDT,2025-05-15,100.95,101.9,95.58,99.26,616643.113,5.051979173825288,4.086299169538816,0.9656800042864715,14.69423529411769,-0.5969352941176425
LTCUSDT,2025-05-16,99.26,102.19,98.26,99.48,440148.167,4.850958878173103,4.239231111265673,0.6117277669074292,13.952705882352987,-1.582223529411758
LTCUSDT,2025-05-17,99.48,101.23,95.62,96.06,426717.374,4.365362249064702,4.264457338825479,0.10090491023922343,11.861117647058876,-2.2708176470588146
LTCUSDT,2025-05-18,96.06,102.48,95.8,100.94,526149.566,4.32444908097051,4.276455687254485,0.04799339371602507,10.66829411764708,-2.4765470588235274
LTCUSDT,2025-05-19,100.95,101.27,94.29,98.25,561000.722,4.028526238948331,4.226869797593254,-0.1983435586449236,9.452411764705914,-2.6555941176470608
LTCUSDT,2025-05-20,98.26,99.69,92.29,94.46,863392.165,3.448432545182243,4.071182347111052,-0.6227498019288094,7.900352941176493,-2.5877176470588275
LTCUSDT,2025-05-21,94.47,98.35,93.43,97.09,764205.048,3.1644453771867944,3.8898349531262006,-0.7253895759394062,6.7711764705882445,-2.7368882352941117
LTCUSDT,2025-05-22,97.09,101.04,96.96,100.26,867224.575,3.1587637455415063,3.7436207116092617,-0.5848569660677554,6.897647058823523,-2.111329411764709
LTCUSDT,2025-05-23,100.26,102.94,94.59,95.26,795284.665,2.7194546182349058,3.5387874929343903,-0.8193328746994846,5.198117647058808,-1.7721235294117603
LTCUSDT,2025-05-24,95.25,97.81,94.79,95.63,329413.992,2.373791289225622,3.3057882521926367,-0.9319969629670148,4.14941176470586,-1.669699999999997
LTCUSDT,2025-05-25,95.63,96.06,93.08,95.6,339057.251,2.0735275267342956,3.0593361071009686,-0.985808580366673,3.8641764705882196,-1.5148000000000028
LTCUSDT,2025-05-26,95.59,97.59,94.32,95.02,314456.476,1.768380390574606,2.801144963795696,-1.03276457322109,3.111058823529376,-1.272517647058831
LTCUSDT,2025-05-27,95.01,97.0,93.03,95.9,481476.201,1.5793519461124674,2.5567863602590504,-0.9774344141465829,1.8678823529411517,-1.6211882352941185
LTCUSDT,2025-05-28,95.89,97.49,93.5,95.37,376226.267,1.3709752224328753,2.319624132693815,-0.9486489102609399,1.5639999999999787,-1.8168529411764665
LTCUSDT,2025-05-29,95.38,98.95,92.82,93.21,564289.815,1.0197857640236947,2.059656458959791,-1.0398706949360963,0.8761764705882058,-1.4758529411764614
LTCUSDT,2025-05-30,93.2,93.9,84.91,85.64,881102.393,0.1291411938851752,1.6735534059448678,-1.5444122120596926,-1.0740588235294268,-1.7704058823529436
LTCUSDT,2025-05-31,85.64,87.93,83.11,87.03,434395.68,-0.4592457621365753,1.246993572328579,-1.7062393344651543,-2.7202941176471,-2.6918705882352896
LTCUSDT,2025-06-01,87.03,88.72,85.74,88.39,239166.11,-0.8065090950637455,0.8362930388501141,-1.6428021339138597,-4.3022941176470795,-3.045394117647041
XRPUSDT,2025-01-01,2.0836,2.3545,2.0811,2.3328,340770274.0,,,,,
XRPUSDT,2025-01-02,2.3329,2.4522,2.3297,2.4024,361196381.0,,,,,
XRPUSDT,2025-01-03,2.4024,2.4798,2.3966,2.4547,233672728.0,,,,,
XRPUSDT,2025-01-04,2.4546,2.509,2.3999,2.4201,179793926.0,,,,,
XRPUSDT,2025-01-05,2.4201,2.4285,2.3273,2.3994,155537860.0,,,,,
XRPUSDT,2025-01-06,2.3993,2.4584,2.3674,2.42,194293277.0,,,,,
XRPUSDT,2025-01-07,2.42,2.4683,2.2572,2.2712,342477338.0,,,,,
XRPUSDT,2025-01-08,2.2712,2.3986,2.2001,2.3731,401036029.0,,,,,
XRPUSDT,2025-01-09,2.373,2.3956,2.2351,2.2722,294585086.0,,,,,
XRPUSDT,2025-01-10,2.2722,2.3699,2.2465,2.3414,248018278.0,,,,,
XRPUSDT,2025-01-11,2.3414,2.6036,2.3249,2.5764,349172496.0,,,,,
XRPUSDT,2025-01-12,2.5764,2.5835,2.47,2.5046,222912333.0,,,,,
XRPUSDT,2025-01-13,2.5045,2.5634,2.3297,2.5232,515356746.0,,,,,
XRPUSDT,2025-01-14,2.5232,2.7,2.5126,2.6673,397227342.0,,,,,
XRPUSDT,2025-01-15,2.6673,3.2,2.6492,3.1429,1062630122.23,,,,,
XRPUSDT,2025-01-16,3.143,3.4,2.9228,3.2451,1110371222.2,,,,,
XRPUSDT,2025-01-17,3.245,3.3544,3.1758,3.2922,529933494.0,,,,,
XRPUSDT,2025-01-18,3.2923,3.2996,3.058,3.2697,458088944.0,,,,,
XRPUSDT,2025-01-19,3.2697,3.2929,2.8277,2.9587,663328805.0,,,,,
XRPUSDT,2025-01-20,2.9586,3.3695,2.909,3.1053,838761258.0,,,,,
XRPUSDT,2025-01-21,3.1053,3.246,3.0124,3.1738,376423502.0,,,,,
XRPUSDT,2025-01-22,3.1739,3.2854,3.1237,3.1803,291761274.0,,,,,
XRPUSDT,2025-01-23,3.1802,3.1868,3.0374,3.1194,305314846.0,,,,,
XRPUSDT,2025-01-24,3.1194,3.2031,3.055,3.1009,232626964.0,,,,,
XRPUSDT,2025-01-25,3.1008,3.1446,3.0784,3.108,99489857.0,,,,,
XRPUSDT,2025-01-26,3.1079,3.1443,3.0115,3.0223,128937813.0,,,,,
XRPUSDT,2025-01-27,3.0222,3.0587,2.6559,3.0552,660056174.0,,,,,
XRPUSDT,2025-01-28,3.0552,3.214,3.0062,3.0572,369470786.0,,,,,
XRPUSDT,2025-01-29,3.0572,3.1363,2.9673,3.0683,254756655.0,,,,,
XRPUSDT,2025-01-30,3.0683,3.1544,3.0466,3.1276,173143314.0,,,,,
XRPUSDT,2025-01-31,3.1276,3.1333,3.003,3.0361,162235322.0,,,,,
XRPUSDT,2025-02-01,3.0361,3.0727,2.8281,2.8778,173601404.0,,,,,
XRPUSDT,2025-02-02,2.8779,2.9559,2.4603,2.58,684089012.0,,,,,
XRPUSDT,2025-02-03,2.5801,2.7814,1.7711,2.7001,1866758972.0,0.11980766005620769,0.260744429783766,-0.1409367697275583,0.0649170588235295,
XRPUSDT,2025-02-04,2.7,2.7874,2.4209,2.5274,621552965.0,0.07744357328412743,0.22408425848383828,-0.14664068519971085,-0.060846470588235224,
XRPUSDT,2025-02-05,2.5275,2.5692,2.3384,2.381,338815093.0,0.031691156886809235,0.18560563816443248,-0.15391448127762325,-0.19123705882352926,
XRPUSDT,2025-02-06,2.381,2.4699,2.2772,2.325,322896937.0,-0.008983142648260944,0.1466878820018938,-0.15567102465015475,-0.2979823529411765,
XRPUSDT,2025-02-07,2.3251,2.542,2.2655,2.3968,447487945.0,-0.03502046402020209,0.11034621279747463,-0.14536667681767673,-0.33393705882352887,-0.1875982352941179
XRPUSDT,2025-02-08,2.3969,2.4372,2.3506,2.419,154717204.0,-0.05325004100368602,0.0776269620372425,-0.13087700304092853,-0.39073352941176376,-0.08751088235294144
XRPUSDT,2025-02-09,2.419,2.5079,2.3113,2.3928,204205603.0,-0.06901566352916566,0.04829843692396086,-0.11731410045312651,-0.41685352941176346,-0.06365994117647045
XRPUSDT,2025-02-10,2.3928,2.4733,2.3235,2.4237,207257933.0,-0.07811618643626073,0.02301551225191654,-0.10113169868817727,-0.4127988235294109,-0.03564258823529409
XRPUSDT,2025-02-11,2.4238,2.529,2.3708,2.4131,248182176.0,-0.08520159684567963,0.0013720904323973049,-0.08657368727807693,-0.3963552941176465,-0.009516764705882252
XRPUSDT,2025-02-12,2.413,2.4962,2.3323,2.4734,227957636.0,-0.08497162953857851,-0.01589665356179786,-0.06907497597678065,-0.3869529411764696,-0.006755823529411509
XRPUSDT,2025-02-13,2.4734,2.6061,2.4154,2.5599,212478703.0,-0.07692283316362936,-0.02810188948216416,-0.048820943681465195,-0.3651994117647055,0.015355941176470822
XRPUSDT,2025-02-14,2.56,2.8356,2.53,2.7384,407541122.0,-0.05550086639506624,-0.033581684864744575,-0.021919181530321664,-0.300844117647058,0.050862117647058724
XRPUSDT,2025-02-15,2.7384,2.8335,2.713,2.7619,184181907.0,-0.03621014181690407,-0.03410737625517647,-0.0021027655617276014,-0.2407717647058809,0.08990652941176458
XRPUSDT,2025-02-16,2.7619,2.8054,2.6879,2.7283,132387997.0,-0.02336401695575807,-0.03195870439529279,0.008594687439534718,-0.18376411764705747,0.10381817647058816
XRPUSDT,2025-02-17,2.7283,2.7648,2.6075,2.6599,212813356.0,-0.01848954286846949,-0.029264872089928128,0.01077532922145864,-0.1462464705882338,0.108669705882353
XRPUSDT,2025-02-18,2.6599,2.6699,2.4693,2.5628,227170019.0,-0.022205672368531992,-0.027853032145648902,0.00564735977711691,-0.1286047058823514,0.0827412352941182
XRPUSDT,2025-02-19,2.5629,2.747,2.5121,2.7378,208222691.0,-0.010903999784608764,-0.024463225673440874,0.01355922588883211,-0.11380411764705789,0.04823811764705921
XRPUSDT,2025-02-20,2.7378,2.749,2.6671,2.6877,161213675.0,-0.005921732093106424,-0.020754926957373986,0.014833194864267561,-0.11086470588235198,0.024961411764706204
XRPUSDT,2025-02-21,2.6878,2.716,2.5076,2.5721,257754207.0,-0.011172414305255618,-0.01883842442695031,0.007666010121694693,-0.1215870588235286,0.00021076470588266005
XRPUSDT,2025-02-22,2.5722,2.6099,2.5505,2.574,92516652.0,-0.015007308752891024,-0.018072201292138455,0.003064892539247431,-0.12745235294117618,-0.009495588235293978
XRPUSDT,2025-02-23,2.574,2.6016,2.5201,2.5763,91398009.0,-0.017657356439752192,-0.017989232321661202,0.00033187588190900993,-0.10919352941176497,0.004519117647058923
XRPUSDT,2025-02-24,2.5763,2.609,2.2336,2.2783,351034781.0,-0.04330446096433249,-0.02305227805019546,-0.02025218291413703,-0.17475529411764734,-0.012392941176470537
XRPUSDT,2025-02-25,2.2784,2.3663,2.0637,2.3222,762421577.0,-0.05940285384297139,-0.03032239320875065,-0.029080460634220744,-0.22261705882352922,-0.06341129411764745
XRPUSDT,2025-02-26,2.3222,2.3314,2.1507,2.1982,364125565.0,-0.08123033710865224,-0.04050398198873097,-0.04072635511992127,-0.2703029411764706,-0.08580747058823537
XRPUSDT,2025-02-27,2.1983,2.2577,2.1453,2.1985,229741926.0,-0.09738200819021214,-0.051879587229027205,-0.04550242096118494,-0.3188617647058818,-0.09985394117647078
XRPUSDT,2025-02-28,2.1985,2.2017,1.951,2.1453,463166339.0,-0.11317055951405264,-0.06413778168603229,-0.049032777828020346,-0.37674705882352866,-0.11555247058823526
XRPUSDT,2025-03-01,2.1454,2.2199,2.1214,2.1916,145588191.0,-0.12055736685308416,-0.07542169871944267,-0.04513566813364149,-0.36965470588235183,-0.0877194117647061
XRPUSDT,2025-03-02,2.1917,2.999,2.1735,2.9396,806955619.0,-0.06530136272436993,-0.07339763152042812,0.008096268796058195,-0.2427747058823515,0.015436352941176235
XRPUSDT,2025-03-03,2.9395,2.9676,2.2976,2.3873,770790136.0,-0.06532356618222224,-0.07178281845278695,0.006459252270564708,-0.1852517647058809,0.10054717647058825
XRPUSDT,2025-03-04,2.3873,2.5388,2.2123,2.4543,569915093.0,-0.059251804604388614,-0.06927661568310728,0.010024811078718665,-0.11603294117646978,0.12737182352941173
XRPUSDT,2025-03-05,2.4542,2.5409,2.408,2.4998,254905967.0,-0.0501898625749817,-0.06545926506148217,0.015269402486500466,-0.02666823529411655,0.16463247058823488
XRPUSDT,2025-03-06,2.4998,2.6461,2.4707,2.6001,293494998.0,-0.034516946596671705,-0.059270801368520074,0.02475385477184837,0.06785529411764823,0.17320476470588222
XRPUSDT,2025-03-07,2.6,2.6217,2.3435,2.3855,454234094.0,-0.03896332927353274,-0.055209306949522606,0.016245977675989863,-0.028485294117645665,0.10010188235294093
XRPUSDT,2025-03-08,2.3855,2.4106,2.3013,2.3261,119040944.0,-0.04674139741895322,-0.05351572504340873,0.006774327624455505,-0.03325764705882195,0.016462882352941487
XRPUSDT,2025-03-09,2.3262,2.351,2.083,2.1387,276711052.0,-0.0672519477047504,-0.056262969575677065,-0.010988978129073339,-0.07986588235293945,-0.03523741176470585
XRPUSDT,2025-03-10,2.1388,2.2613,1.9925,2.0216,391223631.0,-0.09189637373829829,-0.06338965040820131,-0.028506723330096975,-0.1606294117647047,-0.08174229411764741
XRPUSDT,2025-03-11,2.0216,2.2138,1.9,2.1711,382420244.0,-0.09823150668494307,-0.07035802166354967,-0.027873485021393404,-0.2402558823529395,-0.12516658823529392
XRPUSDT,2025-03-12,2.171,2.2769,2.1333,2.2396,277560410.0,-0.09661109509972254,-0.07560863635078424,-0.021002458748938302,-0.2669241176470569,-0.12179511764705922
XRPUSDT,2025-03-13,2.2395,2.347,2.2137,2.2527,243896593.0,-0.0931955464776868,-0.07912601837616476,-0.014069528101522039,-0.2773658823529397,-0.08606505882352922
XRPUSDT,2025-03-14,2.2526,2.3893,2.2371,2.3564,197286469.0,-0.08118512466295558,-0.07953783963352293,-0.001647285029432649,-0.23198470588235143,-0.027547058823529008
XRPUSDT,2025-03-15,2.3564,2.4751,2.3525,2.3911,150056936.0,-0.06808197224784784,-0.07724666615638791,0.009164693908540064,-0.15803470588235102,0.04406794117647045
XRPUSDT,2025-03-16,2.3911,2.4109,2.2677,2.2938,151974757.0,-0.06480193007364266,-0.07475771893983886,0.009955788866196205,-0.12967411764705705,0.08727576470588225
XRPUSDT,2025-03-17,2.2938,2.3788,2.2915,2.3382,133923496.0,-0.05795173258589026,-0.07139652166904914,0.013444789083158881,-0.10775117647058607,0.08566423529411749
XRPUSDT,2025-03-18,2.3381,2.3399,2.2225,2.2851,164719299.0,-0.056160247573139976,-0.06834926684986731,0.012189019276727331,-0.09573294117646869,0.05563617647058808
XRPUSDT,2025-03-19,2.2851,2.59,2.2653,2.5469,462181815.0,-0.03323232914351326,-0.061325879308596495,0.028093550165083234,-0.05725058823529228,0.04611488235294106
XRPUSDT,2025-03-20,2.5469,2.5638,2.389,2.4361,225573092.0,-0.02372889072550377,-0.05380648159197795,0.03007759086647418,-0.03935941176470381,0.03758323529411775
XRPUSDT,2025-03-21,2.436,2.4669,2.3564,2.3809,143033066.0,-0.020416180959536234,-0.04712842146548961,0.026712240505953375,-0.010733529411762532,0.04218888235294127
XRPUSDT,2025-03-22,2.3809,2.417,2.3594,2.3711,69083565.0,-0.018369856431105447,-0.04137670845861278,0.02300685202750733,0.006352352941179085,0.04448835294117668
XRPUSDT,2025-03-23,2.3712,2.4409,2.365,2.4393,82171646.0,-0.011116811784259273,-0.03532472912374208,0.024207917339482805,0.04368058823529575,0.052595352941176544
XRPUSDT,2025-03-24,2.4392,2.5044,2.4134,2.4501,140591390.0,-0.004446001171667824,-0.029148983533327226,0.024702982361659402,0.027635294117648534,0.04069447058823501
XRPUSDT,2025-03-25,2.4501,2.4783,2.4071,2.4492,107306341.0,0.0007592892076750957,-0.023167328985126762,0.023926618192801858,0.03874352941176573,0.02201029411764699
XRPUSDT,2025-03-26,2.4491,2.4794,2.328,2.3494,140813082.0,-0.003132398263867131,-0.019160342840874835,0.016027944577007704,0.04239352941176611,0.015480764705882069
XRPUSDT,2025-03-27,2.3494,2.39,2.3021,2.341,121906802.0,-0.006815829778450411,-0.01669144022838995,0.00987561044993954,0.04317058823529596,0.005329235294117843
XRPUSDT,2025-03-28,2.3411,2.3433,2.1535,2.2073,211389681.0,-0.02028956296191664,-0.01741106477509529,-0.0028784981868213502,0.007555882352943133,-0.014593529411764727
XRPUSDT,2025-03-29,2.2072,2.2267,2.0607,2.1351,188344703.0,-0.0363742306929864,-0.021203697958673513,-0.015170532734312885,-0.042467647058821445,-0.05208064705882372
XRPUSDT,2025-03-30,2.1352,2.2142,2.1077,2.1369,143436566.0,-0.04841806745444588,-0.026646571857827987,-0.021771495596617892,-0.10076882352940952,-0.07799988235294117
XRPUSDT,2025-03-31,2.1371,2.1415,2.0238,2.0899,225359911.0,-0.06105163679798853,-0.033527584845860096,-0.027524051952128432,-0.1458364705882329,-0.1020080588235289
XRPUSDT,2025-04-01,2.0899,2.1999,2.065,2.1387,206149959.0,-0.066361109795944,-0.04009428983587688,-0.026266819960067127,-0.18454647058823292,-0.09744235294117605
XRPUSDT,2025-04-02,2.1387,2.233,1.9841,2.0237,312902782.0,-0.07893849052316337,-0.04786312997333418,-0.031075360549829192,-0.21612529411764525,-0.07776994117647007
XRPUSDT,2025-04-03,2.0237,2.082,1.96,2.0648,283049149.0,-0.08461434732627637,-0.05521337344392262,-0.029400973882353756,-0.22781764705882157,-0.0613451764705876
XRPUSDT,2025-04-04,2.0648,2.1626,2.016,2.1302,249538859.0,-0.08287988359850118,-0.06074667547483833,-0.022133208123662852,-0.22735176470588048,-0.041296764705882255
XRPUSDT,2025-04-05,2.1303,2.1764,2.1139,2.1442,79039409.0,-0.0794596640556744,-0.06448927319100554,-0.01497039086466885,-0.1930976470588215,-0.0009956470588229627
XRPUSDT,2025-04-06,2.1443,2.1592,1.8625,1.9218,247306320.0,-0.09361579217390803,-0.07031457698758604,-0.023301215186321986,-0.22278647058823386,0.001100176470588382
XRPUSDT,2025-04-07,1.9218,2.0109,1.6134,1.8987,862282234.0,-0.10548266415059926,-0.07734819442018868,-0.028134469730410575,-0.2314452941176457,-0.02998552941176494
XRPUSDT,2025-04-08,1.8986,1.975,1.777,1.7963,331058344.0,-0.12174665029586329,-0.0862278855953236,-0.03551876470053969,-0.2644541176470574,-0.03206305882352972
XRPUSDT,2025-04-09,1.7965,2.0897,1.7218,2.0529,517714914.0,-0.11263214769974983,-0.09150873801620885,-0.021123409683540983,-0.2638199999999986,-0.03914105882352992
XRPUSDT,2025-04-10,2.0529,2.0572,1.9223,1.9658,224691548.0,-0.11115574654667215,-0.0954381397223015,-0.01571760682437065,-0.28715588235293965,-0.03687747058823537
XRPUSDT,2025-04-11,1.9657,2.0647,1.9475,2.0225,175131511.0,-0.10420921291908503,-0.09719235436165821,-0.007016858557426814,-0.2580864705882342,-0.011764352941176393
